section,group,id,text
Info,0,Title,コレクトファイルの力強い味方！
Info,0,Explanation,今回ご紹介するのは『ＰＳＯ２ｅｓ』の<br>「コレクトサーチ」です。<br>『ＰＳＯ２』のコレクトファイルの進行を<br>サポートしてくれる、頼もしい機能ですよ！<br><br><yellow>※報酬アイテムはアカウントで<br>初めに報告したキャラクターでのみ入手可能<c>
Info,0,Errand,オーダー受注後、セラフィと「話をする」
Info,0,text,経験値15000チケット×1<br>※1アカウントにつき1回、報告時に付与
Info,0,text_received,経験値15000チケット×1<br>※報酬アイテムは既に入手
Info,1,Title,Your Collection Folder Friend
Info,1,Explanation,<yellow>Note: Reward items can only be claimed<br>by one character per account.<c>
Info,1,Errand,"After accepting the order,<br>select ""Talk"" to speak with Seraphi."
Info,1,text,15000 EXP Ticket x1<br>Issued upon completion. Limit once per account.
Info,1,text_received,15000 EXP Ticket x1<br>Reward item already issued.
