section,group,id,text
st_043090,0,st_043090_0001,A.P.241/4/7/18:30
st_043090,0,st_043090_0010,……ここ最近、地球で発生している<br>不可解な爆破事件について、そのどれにも<br>エーテルの作用が確認されました。
st_043090,0,st_043090_0020,地球側ではもみ消されているのか<br>爆発事故として処理されていますが……
st_043090,0,st_043090_0030,……十中八九、ベトールの仕業よ。
st_043090,0,st_043090_0040,はい、前回の交戦記録から鑑みるに<br>敵の具現能力は爆発物の生成と推測されます。
st_043090,0,st_043090_0050,そして、その活動範囲も円を描くように<br>狭まってきています。<br>次はおそらく、首都近郊の……
st_043090,0,st_043090_0060,…………
st_043090,0,st_043090_0070,ちょ、ちょっとヒツギさん？<br>どちらへ？
st_043090,0,st_043090_0080,……あいつが地球で暴れ回ってるのは<br>あたしをおびき寄せるためよ。
st_043090,0,st_043090_0090,こうなったのもあたしのせいだから……<br>もう、誰も巻き込みたくないから……<br>あたしが行って、ケリをつける。
st_043090,0,st_043090_0100,一人で突っ走るな
st_043090,0,st_043090_0110,落ち着け、まだ早い
st_043090,0,st_043090_0120,……止めないで、<%me>。<br>これ以上、あたしのせいで<br>被害を増やすわけにはいかない。
st_043090,0,st_043090_0130,いーえ、ダメです。<br>もう少しお待ちください。
st_043090,0,st_043090_0140,そうです、まだちょーっと早いです。<br>もう少しだけ時間をください。<br>下準備、結構大変なんです。
st_043090,0,st_043090_0150,下準備？
st_043090,0,st_043090_0160,あとちょっとで、被害が推測される区域に対する<br>情報隠蔽と隔離、安全確保が終わりますから。
st_043090,0,st_043090_0170,……え？
st_043090,0,st_043090_0180,この情報を教えれば、ヒツギさんが<br>自分から行こうとすることなんて<br>わかってましたよ。
st_043090,0,st_043090_0190,ヒツギさん、単純ですもん。<br><%me>さんが<br>ついて行くと言うのも、予測していました。
st_043090,0,st_043090_0193,ヒツギを放っておけない
st_043090,0,st_043090_0195,一人で行かせはしない
st_043090,0,st_043090_0200,<%me>……<br>なんだ、あたし一人でいきり立って<br>バカみたいじゃない。
st_043090,0,st_043090_0210,いーえ、おバカさんですよ。<br>みすみす敵の罠にひっかかりに<br>行こうとしているんですから。
st_043090,0,st_043090_0220,……違いないわ。
st_043090,0,st_043090_0230,……お姉ちゃん。
st_043090,0,st_043090_0240,……そんな不安そうな顔しないの、アル。<br>大丈夫、大丈夫。あたしは落ち着いてる。<br>大船に乗ったつもりでいなさい。
st_043090,0,st_043090_0250,<%me>さん。<br>……お姉ちゃんを、お願いします。
st_043090,0,st_043090_0260,……あんた、いい性格してるわね。
st_043090,0,st_043090_0270,……よし、周辺地域の隔離隠蔽終わりー！<br><%me>さん、ヒツギさん！<br>いつでも出撃、行けますよ！
st_043090,1,st_043090_0001,A.P.241/4/7/18:30
st_043090,1,st_043090_0010,"Investigando todas las recientes explosiones inexplicables<br>sucediendo en todo el mundo, he descubierto que todos tienen<br>ha sido vinculado al uso del éter."
st_043090,1,st_043090_0020,"Abajo en la Tierra, todos están siendo<br>encubierto como meros accidentes..."
st_043090,1,st_043090_0030,...Pero no dudo ni por un segundo que cada uno de ellos fue el<br>obra de Betor.
st_043090,1,st_043090_0040,"Muy probable. Examinando su último encuentro, su materialización.<br>Sus habilidades claramente le permiten crear explosivos a partir de éter."
