section,group,id,text
st_013560,0,st_013560_0001,A.P.238/4/9/13:10
st_013560,0,st_013560_0010,……っふー、ふううっ！<br>あーびっくりした、すごかった！<br>とんだエキシビションだったね！
st_013560,0,st_013560_0020,し、死ぬかと思った……<br>六芒均衡クラリスクレイス。<br>聞いてはいたけど、規格外すぎ……
st_013560,0,st_013560_0030,あたしが遠目に見たのはあの子だ。<br>いやー、すごい経験しちゃった！<br>六芒均衡のテクニック！　すごい！
st_013560,0,st_013560_0050,……ん？<br><%me>さん？
st_013560,0,st_013560_0060,あの子の持ってた武器が<br>気になったの？<br>クラリッサ、とか言ってたよね。
st_013560,0,st_013560_0070,前に似たような武器を<br>見たことがある？
st_013560,0,st_013560_0080,……六芒均衡は各々がワンオフ調整の<br>創世器を持っているはずだから<br>同じ武器はないはずだけど……
st_013560,0,st_013560_0090,誰かがレプリカを作ったとか？
st_013560,0,st_013560_0100,あるいはクラリスクレイスの<br>持っていたあれが偽物、かも。
st_013560,0,st_013560_0110,……まー、可能性を話し始めたら<br>なんでも浮かんで来ちゃうよねー。
st_013560,0,st_013560_0120,ということで、必要なら調べちゃうよ。<br>なんてったってあたしたちは……
st_013560,0,st_013560_0130,ウワサの情報屋姉妹<br>パティエンティア、ですから。
