section,group,id,text
Info,0,Title,新たなる冒険が待っています！
Info,0,Explanation,今回ご紹介する『ＰＳＯ２ｅｓ』の情報は<br>「新たに始まる冒険」についてです。<br>『ＰＳＯ２ｅｓ』でも<br>すてきな仲間たちとの冒険が<br>あなたを待っていますよ！<br><br><yellow>※報酬アイテムはアカウントで<br>初めに報告したキャラクターでのみ入手可能<c>
Info,0,Errand,オーダー受注後、セラフィと「話をする」
Info,0,text,経験値15000チケット×1<br>※1アカウントにつき1回、報告時に付与
Info,0,text_received,経験値15000チケット×1<br>※報酬アイテムは既に入手済みです
Info,1,Title,¡Una nueva aventura te espera!
Info,1,Explanation,<yellow> Nota: Los artículos de recompensa solo pueden ser reclamados<br>por un personaje por cuenta. <c>
Info,1,Errand,"Después de aceptar el pedido,<br>selecciona ""Hablar"" para hablar con Seraphi."
Info,1,text,Boleto de 15000 EXP x1<br>Emitido al finalizar. Límite de una vez por cuenta.
Info,1,text_received,Boleto de 15000 EXP x1<br>Articulo de recompensa ya emitido.
