section,group,id,text
,0,st_055030_0010,……ヴァルナさん、大丈夫ですか？
,0,st_055030_0020,……心配は無用。<br>受け入れがたいが、受け入れるしかない。<br>ルーサー様の乱心を。
,0,st_055030_0030,ハリエット様の失踪は秘密にしてある。<br>それを明らかにしようものなら<br>我が国の土台がたちまち崩れてしまう。
,0,st_055030_0040,ゆえに、その捜索は<br>秘密裏に進める必要がある。<br>わかるな、守護輝士殿。
,0,st_055030_0050,現場を見た、私たちだけで<br>なんとかするしかないってことですね。
,0,st_055030_0060,行き先のあてなど、わかりますか？
,0,st_055030_0070,ルーサー様は元より秘密主義の方。<br>ハリエット様ならまだしも、僕では<br>皆目見当もつかない。
,0,st_055030_0080,だが……移動の痕跡は見つかった。
,0,st_055030_0090,このクエント新首都から北東の山脈に<br>未確認の魔神城が召喚されている。
,0,st_055030_0100,翼を生やした見知らぬ魔物種を<br>生み出すという報告もあった。<br>これはおそらく……
,0,st_055030_0110,ルーサーが移動しながら召喚した魔神城。
,0,st_055030_0120,僕は、ハリエット様の副官。<br>王の不在を悟られないように<br>執務を回さねばならない。
,0,st_055030_0130,……頼めるか、守護輝士殿。
,0,st_055030_0140,必ず助けてくる
,0,st_055030_0150,お互いに頑張ろう
,0,st_055030_0160,……よろしく、お願いします。
,1,st_055030_0010,"Are you all right, Varuna?"
,1,st_055030_0020,I'm not the one we need to worry about. As irksome as it is...<br>We must accept Master Luther's betrayal and deal with it.
,1,st_055030_0030,愀琀琀攀爀 琀栀攀 㰀戀爀㸀昀漀甀渀搀愀琀椀漀渀猀 漀昀 漀甀爀 攀渀琀椀爀攀 挀漀甀渀琀爀礀 椀昀 琀栀攀 渀攀眀猀 猀瀀爀攀愀搀⸀
,1,st_055030_0040,"We must search for her in absolute secrecy.<br>Understand, Guardian?"
,1,st_055030_0050,Right. We know what we saw...<br>It's up to the three of us to do something about it.
,1,st_055030_0060,Do you know where he might have taken her?
,1,st_055030_0070,"Master Luther has always guarded his secrets. Her Highness<br>might have known, but I couldn't even begin to guess."
,1,st_055030_0080,"However, we may have a trace of his movements."
,1,st_055030_0090,I've received unconfirmed reports that a Castrum Demonica<br>has been summoned to the north of the capital.
,1,st_055030_0100,al being of unknown origin.<br>That points strongly toward one conclusion.
,1,st_055030_0110,So Luther summoned a Castrum Demonica as he fled?
,1,st_055030_0120,"As Her Highness' adjutant, I must keep <br>the kingdom's official tasks running smoothly <br>so her absence goes unnoticed."
,1,st_055030_0130,"Can I count on you, Guardian?"
,1,st_055030_0140,I'll save her. Promise.
,1,st_055030_0150,Best of luck to us both.
,1,st_055030_0160,I am in your debt.
CharaName,0,name01,？？？
CharaName,0,name02,？？？
CharaName,1,name01,???
CharaName,1,name02,???
