section,group,id,text
ssn_019110_002,0,name_7224,シトレー
ssn_019110_002,0,name_7234,ペッピーラッピー
ssn_019110_002,0,ssn_019110_002_0010,来てくれて、ありがとう。<br>あらためて、自己紹介するね。
ssn_019110_002,0,ssn_019110_002_0020,ボクの名前はシトレー。セントラルシティの補給隊所属で、<br>物資の管理とか、戦闘の支援とかを担当してるんだ。
ssn_019110_002,0,ssn_019110_002_0030,それでね……。
ssn_019110_002,0,ssn_019110_002_0040,最近、ラッピーの目撃情報が増えてるんだけど……。
ssn_019110_002,0,ssn_019110_002_0050,うちのラッピー大好き上司が、<br>「自分も探しに行く！」って騒いでてさ。
ssn_019110_002,0,ssn_019110_002_0060,仕事中も、上の空なときが多くて、<br>補給隊の計画にも影響が出てきてるんだ。
ssn_019110_002,0,ssn_019110_002_0070,そこで、お願いなんだけど、<br>ラッピーのデータ収集につき合ってもらえないかな？
ssn_019110_002,0,ssn_019110_002_0080,そのデータを見せれば、<br>少しは仕事に集中してくれると思うんだよね。
ssn_019110_002,0,ssn_019110_002_0090,ちゃんと、お礼はするからさ！<br>それじゃあ、よろしくね！
ssn_019110_002,0,ssn_019110_002_0110,<%me>！　<br>来てくれてありがとう。
ssn_019110_002,0,ssn_019110_002_0120,さっそくだけど、<br>最近、ラッピーの目撃情報が増えてるのは知ってる？
ssn_019110_002,0,ssn_019110_002_0130,それで……、うちのラッピー大好き上司が、<br>「自分も探しに行く！」って騒いでてさ。
ssn_019110_002,0,ssn_019110_002_0140,仕事中も、上の空なときが多くて、<br>補給隊の計画にも影響が出てきてるんだ。
ssn_019110_002,0,ssn_019110_002_0150,そこで、お願いなんだけど、<br>ラッピーのデータ収集につき合ってもらえないかな？
ssn_019110_002,0,ssn_019110_002_0160,そのデータを見せれば、<br>少しは仕事に集中してくれると思うんだよね。
ssn_019110_002,0,ssn_019110_002_0170,ちゃんと、お礼はするからさ！<br>それじゃあ、よろしくね！
ssn_019110_002,0,ssn_019110_002_0210,<%me>！　<br>来てくれてありがとう。
ssn_019110_002,0,ssn_019110_002_0220,さっそくだけど、<br>最近、ラッピーの目撃情報が増えてるのは知ってる？
ssn_019110_002,0,ssn_019110_002_0230,それで……、キミもよく知ってるラッピー大好き上司が、<br>「自分も探しに行く！」って騒いでてさ。
ssn_019110_002,0,ssn_019110_002_0240,仕事中も、上の空なときが多くて、<br>補給隊の計画にも影響が出てきてるんだ。
ssn_019110_002,0,ssn_019110_002_0250,そこで、お願いなんだけど、<br>ラッピーのデータ収集につき合ってもらえないかな？
ssn_019110_002,0,ssn_019110_002_0260,そのデータを見せれば、<br>少しは仕事に集中してくれると思うんだよね。
ssn_019110_002,0,ssn_019110_002_0270,ちゃんと、お礼はするからさ！<br>それじゃあ、よろしくね！
