section,group,id,text
st_055030,0,st_055030_0010,……ヴァルナさん、大丈夫ですか？
st_055030,0,st_055030_0020,……心配は無用。<br>受け入れがたいが、受け入れるしかない。<br>ルーサー様の乱心を。
st_055030,0,st_055030_0030,ハリエット様の失踪は秘密にしてある。<br>それを明らかにしようものなら<br>我が国の土台がたちまち崩れてしまう。
st_055030,0,st_055030_0040,ゆえに、その捜索は<br>秘密裏に進める必要がある。<br>わかるな、守護輝士殿。
st_055030,0,st_055030_0050,現場を見た、私たちだけで<br>なんとかするしかないってことですね。
st_055030,0,st_055030_0060,行き先のあてなど、わかりますか？
st_055030,0,st_055030_0070,ルーサー様は元より秘密主義の方。<br>ハリエット様ならまだしも、僕では<br>皆目見当もつかない。
st_055030,0,st_055030_0080,だが……移動の痕跡は見つかった。
st_055030,0,st_055030_0090,このクエント新首都から北東の山脈に<br>未確認の魔神城が召喚されている。
st_055030,0,st_055030_0100,翼を生やした見知らぬ魔物種を<br>生み出すという報告もあった。<br>これはおそらく……
st_055030,0,st_055030_0110,ルーサーが移動しながら召喚した魔神城。
st_055030,0,st_055030_0120,僕は、ハリエット様の副官。<br>王の不在を悟られないように<br>執務を回さねばならない。
st_055030,0,st_055030_0130,……頼めるか、守護輝士殿。
st_055030,0,st_055030_0140,必ず助けてくる
st_055030,0,st_055030_0150,お互いに頑張ろう
st_055030,0,st_055030_0160,……よろしく、お願いします。
st_055030,1,st_055030_0010,"¿Estas bien, Varuna?"
st_055030,1,st_055030_0020,"No es una preocupacion para mi. Aunque sea incomodo, <br>deben aceptarlo y tratar de superarlo."
st_055030,1,st_055030_0030,"Debemos mantener en secreto el desaparecimiento de Her Highness. Si lo revelaramos, <br>la base de nuestra nacion se derrumbaria."
st_055030,1,st_055030_0040,"Entonces debemos buscar a su alteza con absoluta discrecion. <br>¿Entendido, Guardian?"
st_055030,1,st_055030_0050,Right. Sabemos lo que vimos... <br>Es tarea para nosotros tres hacer algo al respecto.
st_055030,1,st_055030_0060,¿Sabes donde podria haber llevado a Hariette?
st_055030,1,st_055030_0070,"Maestro Luther siempre ha protegido sus secretos. Su alteza <br>quizas supiera, pero yo no puedo ni comenzar a adivinar."
st_055030,1,st_055030_0080,Sin embargo... hemos encontrado una pista de su movimiento.
st_055030,1,st_055030_0090,I've recibido informes no confirmados de un Castrum Demonica <br>que ha sido llamado al norte del capital.
st_055030,1,st_055030_0100,I've recibido informes de criaturas magicas con alas de origen desconocido... <br>lo que sugiere una unica conclusion.
st_055030,1,st_055030_0110,Castrum Demonica
st_055030,1,st_055030_0120,"As Her Highness' adjutant, I must keep <br>the kingdom's official tasks running smoothly <br>so her absence goes unnoticed."
st_055030,1,st_055030_0130,"Can I count on you, Guardian?"
st_055030,1,st_055030_0140,I'll save her. Promise.
st_055030,1,st_055030_0150,Best of luck to us both.
st_055030,1,st_055030_0160,I am in your debt.
CharaName,0,name01,？？？
CharaName,0,name02,？？？
CharaName,1,name01,¿?
CharaName,1,name02,¿?
