section,group,id,text
st_061010,0,st_061010_0001,A.P.242/2/11/10:00
st_061010,0,st_061010_0010,いやあ、こうして全員揃うのは<br>どれだけぶりかな。<br>しかも今回はゲストもたくさん。
st_061010,0,st_061010_0020,ウルク、茶化してる場合じゃないよ。
st_061010,0,st_061010_0030,わかってるって。<br>みんなの顔が怖いから、緊張をほぐすため。<br>それじゃ、緊急の司令会議を始めます。
st_061010,0,st_061010_0040,議題は、終の女神・シバについて。<br>まずは現在分かってる情報を。
st_061010,0,st_061010_0050,では、僭越ながら私が簡潔に。
st_061010,0,st_061010_0055,……全て言っていいんですよね、シャオ。
st_061010,0,st_061010_0060,もちろん。<br>皆に知っておいてもらわないと<br>その後の話に進めない。
st_061010,0,st_061010_0070,先日アークスシップに強襲してきたシバ。<br>そしてそれと共に居た二名については<br>フォトナーであると推測されます。
st_061010,0,st_061010_0080,またフォトナーなんだね……<br>でも、どうしてアークスに<br>敵対する構えなのかな？
st_061010,0,st_061010_0090,彼女の発言記録にはこうあります。<br>「一度世界のために贄になった」と。
st_061010,0,st_061010_0100,今までの情報を総合するに<br>フォトナー時代に発生した<br>【深遠なる闇】封印を指すのでしょう。
st_061010,0,st_061010_0110,これはアウロラにも確認済みです。<br>彼女自身はシバのことを知りませんでしたが<br>そういった行いがあった、と。
st_061010,0,st_061010_0120,フォトンを押しつけて、餌にし<br>【深遠なる闇】ごと亜空間に封印した……<br>生贄の存在。それが戻ってきた？
st_061010,0,st_061010_0130,言を信じるなら、そうなります。<br>それが真実かどうかは……<br>実際に刃を交えた方々に伺った方が。
st_061010,0,st_061010_0140,尋常ならざる力を感じた
st_061010,0,st_061010_0150,…………
st_061010,0,st_061010_0160,あのシバって娘だけじゃない。<br>周りの奴らも、図抜けていたよ。<br>フォトナーって言われりゃ納得だ。
st_061010,0,st_061010_0170,しかし、さらに異質なのはあのシバだ。<br>こちらの攻撃の一切を受け付けていなかった。
st_061010,0,st_061010_0180,……なんだろう。<br>すべて、吸い込まれてる感じ、だった。
st_061010,0,st_061010_0190,それはそうですよお。<br>あの人は、そういう風に造られたんですから。
st_061010,0,st_061010_0200,リサさん、そういう風、とは？
st_061010,0,st_061010_0210,フォトナーの持つフォトンの全てを<br>その身で受け止められるように、ですねえ。<br>それがどれだけの量か、想像できますかあ？
st_061010,0,st_061010_0220,まあ、どっちも見てきたリサに言わせれば<br>あなたも大概おかしいと思いますけどねえ。
st_061010,0,st_061010_0230,どちらも見てきた、とはひっかかる言い方だね。<br>……リサ、君は何をどこまで知ってるんだい？
st_061010,0,st_061010_0240,それについては、私から説明いたします。<br>リサ、身体をお借りしても？
st_061010,0,st_061010_0250,はいはいはいはい、ご自由にどうぞお。<br>戦いになりそうだったら<br>起こしてくださいねえ。
st_061010,0,st_061010_0260,改めて、ご挨拶いたします。<br>私はハリエット。<br>皆様の言うフォトナーです。
st_061010,0,st_061010_0270,<%me>様。<br>貴方には一度お会いしていますね。<br>覚えていらっしゃいますか？
st_061010,0,st_061010_0280,黒ノ領域で……？
st_061010,0,st_061010_0290,マトイがいなくなったときの……？
st_061010,0,st_061010_0300,はい。あの時は<br>びっくりさせてしまいましたよね。
st_061010,0,st_061010_0310,もっとも、あの時の私は<br>残留思念のようなもの。
st_061010,0,st_061010_0320,自分がハリエットという自覚すらなく<br>ここまではっきりとした<br>意志を持ててはいませんでした。
st_061010,0,st_061010_0330,あれだけ話すので精一杯でしたが……<br>……良い結果になってよかったです。
st_061010,0,st_061010_0340,……私とシバは対のようなもの。<br>今こうして、皆様とお話できるのは<br>彼女が出てきてしまったからこそ。
st_061010,0,st_061010_0350,なんだい、じゃあアンタは<br>あの娘の関係者ってことかい？
st_061010,0,st_061010_0360,器であるだけの身体に宿った<br>あるべきでない魂。<br>それが私。人造存在ハリエット。
st_061010,0,st_061010_0370,フォトンの器……【深遠なる闇】の器として<br>全てを受け入れた、終わりの存在。<br>それが彼女。終の女神・シバ。
st_061010,0,st_061010_0380,とても近く、そして遠い関係です。
st_061010,0,st_061010_0390,フォトナー時代の末期において<br>文明は行き着いてしまいました。
st_061010,0,st_061010_0400,肉体はいくらでも替えがきき<br>身体というものの価値は下がり<br>フォトンの扱いが全ての世の中。
st_061010,0,st_061010_0410,とはいえ、肉体という器を捨てられるほど<br>フォトナーは達観してもいませんでした。<br>ゆえに求めたのは、究極の器です。
st_061010,0,st_061010_0420,……ある一人の科学者がいました。<br>彼は、造った器を器として扱わず<br>一人の人間として扱いました。
st_061010,0,st_061010_0430,物言わぬ器と対話を繰り返し<br>やがてその内に心が芽生え<br>フォトンの力にも目覚めていった。
st_061010,0,st_061010_0440,技術の結晶が心を持ち、力を得る。<br>それは図抜けた力でした。<br>類い希なる力でした。
st_061010,0,st_061010_0450,……科学者は喜んでいました。<br>模倣体ではなく、独自の「並列存在」だと。<br>「全知存在」に並び立つほどの存在だと。
st_061010,0,st_061010_0460,しかし、全知存在の最終模倣体……<br>【深遠なる闇】が生み出されてしまったのも<br>ちょうど、その頃でした。
st_061010,0,st_061010_0470,暴走した【深遠なる闇】を封印するため<br>その器として適切なのは、全知存在にも<br>並ぶと称された、私という器。
st_061010,0,st_061010_0480,しかしそこに心は不要。<br>ゆえに私の魂は、私の心は排除され<br>空っぽとなった器に、フォトンを詰め込んだ。
st_061010,0,st_061010_0490,そこに生まれた、全フォトンを統べる意志。<br>それこそが終の女神・シバ。
st_061010,1,st_061010_0001,A.P.242/2/11/10:00
st_061010,1,st_061010_0010,"Wow, ¡cuanto tiempo hace desde que todos llegamos<br>juntos como esto? Y con tantos invitados,<br>tambien!"
st_061010,1,st_061010_0020,"Ulku, este no es el momento."
st_061010,1,st_061010_0030,"Oh, I know... Just trying to help everyone relax. <br>Let's just start the meeting, shall we?"
